VertexID,Rank
33,0.000253
1764,0.000242
3823,0.000189
338,0.000149
3,0.000138
1511,0.000137
952,0.000131
1113,0.000129
853,0.000126
7307,0.000111
127,0.000111
2371,0.000108
6908,0.000108
4972,0.000107
155,0.000102
1882,0.000100
736,0.000098
7438,0.000095
69,0.000094
1454,0.000093
