VertexID,Rank
33,0.000254
1764,0.000246
3823,0.000186
338,0.000148
3,0.000145
1113,0.000132
1511,0.000132
952,0.000126
853,0.000118
7307,0.000113
4972,0.000113
127,0.000111
6908,0.000108
2371,0.000105
736,0.000103
1882,0.000102
7438,0.000101
3504,0.000099
155,0.000099
1454,0.000094
