VertexID,Rank
33,0.000256
1764,0.000236
3823,0.000178
338,0.000148
1511,0.000135
3,0.000132
1113,0.000130
853,0.000126
952,0.000125
7307,0.000112
127,0.000112
6908,0.000109
4972,0.000108
155,0.000105
2371,0.000104
736,0.000101
69,0.000098
1882,0.000098
1454,0.000092
7438,0.000092
