VertexID,Rank
33,0.000258
1764,0.000241
3823,0.000182
338,0.000144
3,0.000141
853,0.000128
1113,0.000128
1511,0.000126
952,0.000125
6908,0.000111
7307,0.000111
127,0.000107
4972,0.000106
2371,0.000103
1882,0.000100
69,0.000099
3504,0.000098
736,0.000098
155,0.000097
7438,0.000095
