VertexID,Rank
33,0.000261
1764,0.000240
3823,0.000187
338,0.000143
1113,0.000136
3,0.000134
952,0.000131
1511,0.000129
853,0.000121
127,0.000114
2371,0.000110
7307,0.000109
155,0.000107
4972,0.000106
6908,0.000105
1882,0.000099
69,0.000099
736,0.000098
3504,0.000094
1454,0.000093
