VertexID,Rank
33,0.000258
1764,0.000240
3823,0.000177
338,0.000147
3,0.000140
1113,0.000131
1511,0.000130
853,0.000124
952,0.000124
7307,0.000117
4972,0.000108
155,0.000104
6908,0.000102
127,0.000099
1964,0.000099
69,0.000096
736,0.000095
2371,0.000095
2376,0.000095
1882,0.000093
