VertexID,Rank
33,0.000249
1764,0.000238
3823,0.000172
338,0.000151
3,0.000136
1113,0.000132
1511,0.000129
853,0.000123
69,0.000118
952,0.000113
4972,0.000112
127,0.000111
7307,0.000108
2371,0.000106
6908,0.000104
155,0.000101
1882,0.000100
3504,0.000099
1964,0.000097
2376,0.000096
