VertexID,Rank
33,0.000263
1764,0.000249
3823,0.000186
338,0.000156
3,0.000147
1511,0.000134
853,0.000129
1113,0.000127
952,0.000120
4972,0.000111
6908,0.000111
2371,0.000111
127,0.000106
736,0.000106
7307,0.000105
1882,0.000098
155,0.000098
1964,0.000095
7438,0.000092
1978,0.000089
