VertexID,Rank
33,0.000258
1764,0.000240
3823,0.000183
338,0.000149
952,0.000137
3,0.000131
1113,0.000129
1511,0.000129
853,0.000128
127,0.000109
6908,0.000109
7307,0.000108
4972,0.000107
155,0.000101
1454,0.000100
2371,0.000099
3504,0.000099
145,0.000097
1882,0.000096
1964,0.000096
