VertexID,Rank
33,0.000263
1764,0.000235
3823,0.000197
338,0.000152
3,0.000137
1113,0.000130
952,0.000129
853,0.000127
1511,0.000125
6908,0.000111
4972,0.000109
7307,0.000108
127,0.000108
2371,0.000106
736,0.000104
155,0.000100
1644,0.000096
3052,0.000095
69,0.000094
1882,0.000094
