VertexID,Rank
33,0.000248
1764,0.000233
3823,0.000172
3,0.000147
1113,0.000141
338,0.000137
952,0.000122
853,0.000121
1511,0.000117
6908,0.000109
4972,0.000106
7307,0.000104
2376,0.000103
1978,0.000098
155,0.000097
2371,0.000097
69,0.000096
2207,0.000095
1882,0.000094
3052,0.000093
