VertexID,Rank
33,0.000248
1764,0.000237
3823,0.000198
338,0.000172
3,0.000134
1511,0.000132
952,0.000132
853,0.000129
1113,0.000126
6908,0.000116
7307,0.000108
736,0.000107
127,0.000104
69,0.000101
155,0.000101
3504,0.000100
7438,0.000100
2376,0.000098
2371,0.000097
4972,0.000096
