VertexID,Rank
33,0.000256
1764,0.000244
3823,0.000174
338,0.000149
3,0.000141
952,0.000129
1113,0.000129
1511,0.000129
853,0.000124
6908,0.000112
127,0.000110
4972,0.000109
2371,0.000104
7307,0.000103
1882,0.000102
155,0.000101
736,0.000099
69,0.000095
7438,0.000094
3504,0.000094
