VertexID,Rank
1764,0.000241
33,0.000239
3823,0.000193
338,0.000144
3,0.000138
1511,0.000129
952,0.000125
1113,0.000124
853,0.000120
6908,0.000111
7307,0.000106
127,0.000105
1882,0.000104
1644,0.000101
1978,0.000099
2371,0.000099
7438,0.000095
69,0.000095
4972,0.000095
155,0.000095
