VertexID,Rank
33,0.000258
1764,0.000238
3823,0.000178
338,0.000149
3,0.000139
1113,0.000139
1511,0.000129
952,0.000120
853,0.000114
7307,0.000111
6908,0.000111
127,0.000110
2371,0.000108
155,0.000104
4972,0.000100
736,0.000100
1454,0.000099
1964,0.000096
69,0.000094
2376,0.000093
