VertexID,Rank
33,0.000266
1764,0.000234
3823,0.000171
338,0.000152
3,0.000142
1511,0.000129
952,0.000124
853,0.000121
1113,0.000121
127,0.000117
2371,0.000111
6908,0.000106
155,0.000106
7307,0.000104
4972,0.000103
1882,0.000102
4251,0.000101
69,0.000101
7438,0.000100
3504,0.000099
