VertexID,Rank
33,0.000254
1764,0.000240
3823,0.000189
338,0.000153
3,0.000149
1511,0.000124
853,0.000121
1113,0.000118
155,0.000115
952,0.000114
127,0.000114
6908,0.000108
7307,0.000106
2371,0.000105
736,0.000104
4972,0.000103
7438,0.000099
69,0.000099
3504,0.000098
145,0.000098
