VertexID,Rank
33,0.000237
1764,0.000234
3823,0.000180
338,0.000146
1113,0.000141
1511,0.000140
3,0.000139
853,0.000127
952,0.000121
6908,0.000109
1882,0.000108
127,0.000107
7307,0.000105
4972,0.000105
2371,0.000103
69,0.000100
155,0.000099
3504,0.000099
4847,0.000097
7438,0.000092
