VertexID,Rank
33,0.000263
1764,0.000246
3823,0.000183
338,0.000154
1511,0.000140
3,0.000130
1113,0.000126
127,0.000121
952,0.000118
853,0.000117
6908,0.000109
736,0.000105
7307,0.000105
1454,0.000103
155,0.000101
2371,0.000100
1882,0.000097
4972,0.000097
1978,0.000094
3504,0.000094
