VertexID,Rank
33,0.000263
1764,0.000234
3823,0.000178
1511,0.000143
338,0.000141
3,0.000134
952,0.000129
1113,0.000120
6908,0.000115
853,0.000114
4972,0.000111
2371,0.000109
7307,0.000109
155,0.000102
1882,0.000101
69,0.000100
736,0.000100
3504,0.000097
3052,0.000095
127,0.000094
