VertexID,Rank
33,0.000257
1764,0.000243
3823,0.000168
3,0.000142
338,0.000138
1113,0.000125
853,0.000124
6908,0.000117
7307,0.000117
1511,0.000116
2371,0.000114
952,0.000110
155,0.000109
1882,0.000107
127,0.000105
1454,0.000100
736,0.000099
2376,0.000099
5004,0.000097
1978,0.000097
