VertexID,Rank
1764,0.000237
33,0.000236
3823,0.000184
3,0.000145
338,0.000143
853,0.000138
1511,0.000138
1113,0.000129
952,0.000128
7307,0.000119
127,0.000113
6908,0.000112
4972,0.000109
736,0.000105
155,0.000104
2857,0.000103
1454,0.000099
1882,0.000098
2376,0.000097
4251,0.000097
