VertexID,Rank
33,0.000255
1764,0.000240
3823,0.000186
338,0.000150
3,0.000142
1113,0.000135
1511,0.000132
952,0.000128
853,0.000126
7307,0.000114
127,0.000114
6908,0.000110
2371,0.000108
4972,0.000102
7438,0.000098
1882,0.000098
3504,0.000097
155,0.000097
69,0.000097
736,0.000096
