VertexID,Rank
33,0.000256
1764,0.000245
3823,0.000182
338,0.000151
3,0.000138
1113,0.000132
1511,0.000131
853,0.000125
952,0.000124
7307,0.000112
2371,0.000111
127,0.000109
6908,0.000108
4972,0.000106
155,0.000103
1882,0.000100
736,0.000099
69,0.000098
3504,0.000095
2376,0.000094
