VertexID,Rank
33,0.000256
1764,0.000243
3823,0.000185
338,0.000151
3,0.000141
952,0.000134
853,0.000128
1511,0.000128
1113,0.000126
127,0.000108
7307,0.000108
2371,0.000108
6908,0.000107
4972,0.000107
155,0.000103
1882,0.000098
69,0.000098
736,0.000096
7438,0.000096
1454,0.000095
